given_name,family_name,gender,birthdate,language,street,postcode,city,country,latitude,longitude,phone_number
Auguste,Dumas,male,1998-05-15,fr,"3, avenue de Mary",88792,Poirierdan,France,48.123937,6.414917,+33 (0)1 42 37 32 31
Jeannine,Brun,female,1939-05-18,fr,"22, chemin Henry",51771,Milletnec,France,43.712003,5.306744,+33 4 70 75 98 82
Lucas,Salmon,male,1959-08-12,fr,"75, rue Morvan",53837,Bigot,France,42.741304,3.01788,0637962961
Alexandria,Barbier,female,1967-02-11,fr,"59, rue Bouchet",71278,Texier,France,43.216478,-0.398446,0182900471
Hugues,Baudry,male,1989-04-28,fr,"18, rue de Bernard",95507,Vidal,France,4.023165,-51.954239,04 84 83 18 43
Édouard,Albert,male,1939-06-02,fr,"5, chemin Anne Blondel",45448,Boyer-sur-Voisin,France,48.937786,7.163155,+33 (0)2 58 89 68 20
Hugues,Grondin,male,1963-06-01,fr,rue Noël,20692,Marinnec,France,48.583428,7.544815,+33 5 81 15 60 59
Gilles,Giraud,male,1951-04-07,fr,"68, rue Julie Rossi",97113,Fleury,France,45.108424,4.608211,+33 5 53 45 69 45
Capucine,Hoarau,female,1978-01-08,fr,"87, chemin de Benard",62277,RodriguesVille,France,3.582318,-53.59308,02 19 80 40 44
Nicole,Poirier,female,1955-10-31,fr,"35, rue Tanguy",02789,Lombard,France,45.711306,5.753245,+33 5 82 98 09 50
Émile,Bernier,male,1977-03-23,fr,"506, rue Martineau",66984,Sainte Charles-la-Forêt,France,44.67456,6.263523,03 84 69 14 88
Antoine,Royer,male,1941-12-18,fr,"7, rue Dumont",25155,Baudry-sur-Mer,France,46.641255,3.640783,0594595919
Édith,Perez,female,1992-11-08,fr,"96, boulevard Vasseur",59889,Pascalboeuf,France,50.658178,2.412938,03 63 98 61 04
Marthe,Pires,female,1951-09-09,fr,rue Jules Teixeira,75651,Cohen,France,49.70265,0.468759,01 39 00 80 34
Élisabeth,Meunier,female,2002-09-28,fr,"387, boulevard Navarro",54966,Saint Arthur,France,45.689077,0.827393,+33 4 87 12 72 98
Véronique,Bernard,female,2003-02-01,fr,rue Arnaude Lucas,08123,Baron,France,43.61728,6.076645,+33 (0)5 59 58 70 05
Honoré,Seguin,male,1963-07-16,fr,"743, rue de Pinto",92644,Gimenez-sur-David,France,49.206218,4.987525,+33 (0)4 50 59 10 29
Martin,Schmitt,male,1942-03-07,fr,"35, rue Margaux Pierre",56973,Dias,France,48.647507,4.910131,+33 4 69 74 24 15
Olivier,Costa,male,2003-02-09,fr,"91, avenue Adrien Marques",97221,PerretVille,France,45.556703,-0.599874,+33 (0)2 85 91 24 66
Anouk,Jacques,female,1973-04-07,fr,avenue de Texier,43124,Lacroix-la-Forêt,France,47.207392,5.133898,06 37 37 55 53
Élisabeth,Lemaire,female,1955-02-19,fr,"887, avenue Manon Chauvet",82252,Sainte Margaud,France,43.720695,3.012261,+33 2 97 81 92 60
Alain,Antoine,male,1980-04-04,fr,"87, chemin Bonneau",62389,Hebertdan,France,4.720847,-52.41759,+33 3 62 98 21 82
Franck,Toussaint,male,1992-07-11,fr,"3, boulevard Hoarau",80821,Rousseldan,France,48.379401,2.116144,0269248878
Astrid,Robert,female,1975-08-16,fr,chemin Rémy,22874,Maurice,France,48.973127,4.801461,0223740924
Élise,Bernier,female,1961-08-05,fr,"59, avenue Lesage",34564,Normand,France,46.982237,-0.275942,06 63 70 83 01
Adrienne,Alexandre,female,1962-08-28,fr,rue de Guilbert,25819,Lefèvre-sur-Poulain,France,43.619554,0.087085,+33 (0)3 53 35 31 78
Roger,Lebon,male,1956-03-22,fr,"996, rue Jules Langlois",97617,Rousset-sur-Lefèvre,France,49.580817,3.491612,+33 (0)4 86 24 07 48
Emmanuel,Jacques,male,1989-09-12,fr,"70, rue Lambert",97119,Gaillard-les-Bains,France,45.37186,2.087497,+33 3 62 19 81 88
Robert,Duhamel,male,1992-05-12,fr,"9, rue André Rodrigues",88872,Guillou-les-Bains,France,46.944389,4.20898,02 97 18 35 73
Paul,Meunier,male,1965-02-28,fr,"50, rue de Verdier",36571,Peron,France,42.742246,2.491986,0630554585
Véronique,Durand,female,1960-10-06,fr,"86, rue Léger",74243,Huet,France,44.851735,-1.035769,0665521864
Michelle,Blanchard,female,1968-07-23,fr,"43, avenue Maury",09549,DelattreVille,France,45.81868,0.3025,+33 6 70 13 86 28
Eugène,Laine,male,1943-12-19,fr,"789, chemin Grégoire",13432,Sainte Aurore,France,46.547386,0.067497,+33 1 47 34 90 63
Jeannine,Bourdon,female,1958-01-12,fr,rue Berthelot,94714,Dumontdan,France,47.774109,4.854173,0147455709
Dominique,Pruvost,female,1942-12-02,fr,"3, avenue de Weber",17580,Pasquier,France,46.728587,1.067728,0653054428
Christophe,Diaz,male,1935-11-27,fr,"46, avenue Voisin",91668,Ramosboeuf,France,44.490717,0.272571,0779297296
François,Neveu,male,1951-09-05,fr,"75, boulevard Stéphanie Seguin",76694,Bazin,France,48.678328,-1.92207,0481113221
Roland,Texier,male,1954-04-07,fr,avenue Pauline Cousin,70820,Poulain-la-Forêt,France,46.171144,2.122539,03 29 32 66 68
Aimé,Bonnet,male,1970-09-19,fr,"94, rue Hoareau",37973,Sainte ThibaultBourg,France,46.801285,3.868568,+33 4 65 74 16 03
Céline,Millet,female,1984-10-28,fr,"22, rue Joubert",06345,Dupuy,France,44.288582,2.420345,04 34 80 42 48
Théophile,Guyot,male,1950-04-15,fr,"93, rue Morel",66680,Nicolas-sur-Muller,France,44.56506,0.15437,+33 (0)1 70 99 90 55
Éléonore,Delattre,female,2006-01-27,fr,avenue Louis Masse,44756,Leduc,France,43.419526,-1.538662,+33 3 83 21 15 78
Guillaume,Dupont,male,1987-08-15,fr,"20, rue Henry",30891,Saint Grégoire,France,49.1551,6.984906,+33 (0)5 63 70 77 15
Thierry,Germain,male,1953-01-22,fr,"79, boulevard Émilie Da Costa",20180,Gaillard,France,47.489515,0.369257,0590139275
Michèle,Lamy,female,1997-06-28,fr,"92, rue Anne Lopez",71250,Carpentierdan,France,48.756417,4.239893,0248974286
Patricia,Moulin,female,1985-07-04,fr,"15, rue de Roy",49795,Sainte William,France,43.885786,3.4855,02 52 70 99 83
Benoît,Bouchet,male,1990-10-14,fr,"49, rue Maryse Alexandre",57399,Sainte Dorothée,France,45.684067,3.549515,+33 2 49 62 44 53
Margaud,Texier,female,1991-04-18,fr,"87, chemin de Dupré",61723,Teixeira-sur-Clerc,France,46.077468,3.613143,0361316102
Thibaut,Alexandre,male,1967-04-14,fr,"3, rue Patrick Martel",30391,Dupuis-les-Bains,France,48.621458,0.047705,01 49 17 73 13
Yves,Pires,male,2001-10-08,fr,"323, rue Augustin Da Costa",97138,Denis,France,44.882668,-1.217351,+33 (0)4 37 08 74 83
Alphonse,Laporte,male,1997-04-09,fr,"67, rue Frédérique Lévy",42683,Saint Théophilenec,France,43.455301,0.481711,+33 (0)5 59 48 74 79
Thérèse,Bouvet,female,1942-10-30,fr,"14, boulevard Madeleine Marques",95276,PereiraBourg,France,49.943445,4.158401,05 46 78 36 29
Éric,Benard,male,1984-12-05,fr,"71, avenue Stéphanie Hervé",73135,Riou,France,47.858456,3.363101,07 39 03 18 96
Manon,Caron,female,1966-07-10,fr,"25, rue de Raymond",97161,Gauthier-sur-Masson,France,48.321254,0.098995,+33 (0)3 24 17 88 21
Brigitte,Garcia,female,1963-05-31,fr,"93, chemin Camus",51538,MalletVille,France,45.092601,6.622774,+33 (0)4 99 30 88 90
Yves,Hoarau,male,1998-04-02,fr,"1, boulevard Alice Roussel",53371,Grenier,France,43.67409,7.388034,0383726372
André,Guillet,male,1993-12-10,fr,rue Georges Normand,41422,Robert,France,49.043992,6.762602,06 30 48 62 04
Théophile,Joly,male,1986-03-01,fr,"54, chemin Anaïs Riou",50997,Sainte LucyVille,France,4.030437,-53.507683,0540141059
Émile,Caron,male,1946-09-16,fr,"78, rue Joubert",16577,Saint Monique,France,46.750474,-0.619245,+33 6 31 78 50 33
Maryse,Maillot,female,2004-10-06,fr,"967, chemin Dupont",22292,Dias,France,48.399666,3.76539,02 90 18 32 36
Antoinette,Bertrand,female,1965-04-16,fr,"5, rue Anaïs Dias",97389,Schmitt,France,45.254211,-0.640094,05 24 87 81 24
Paul,Chevalier,male,1973-07-25,fr,"261, chemin Valette",58376,Langlois,France,44.808553,3.644433,+33 (0)5 79 40 80 63
William,Leblanc,male,1982-04-09,fr,"12, avenue Valette",77463,Barthelemy,France,43.98087,0.756273,+33 (0)1 70 01 94 43
Paul,Guillaume,male,1995-09-30,fr,"18, rue Berger",38640,Renaultnec,France,49.561503,4.085973,04 67 55 22 24
Christine,Bonnin,female,1978-05-21,fr,"224, boulevard de Buisson",35114,Leblanc-les-Bains,France,4.480597,-53.433607,04 74 07 53 11
Michèle,Ferreira,female,1944-04-12,fr,"12, avenue de Julien",09453,Saint Françoise,France,46.116672,0.561381,+33 3 61 62 38 82
Camille,Lecomte,female,2001-02-21,fr,"553, avenue Boucher",63890,Lenoir,France,45.504365,-1.162215,+33 (0)5 55 84 57 21
Monique,Guyot,female,1999-05-16,fr,"709, boulevard Anastasie Guillet",34885,Roux,France,45.899489,-1.064537,03 27 90 29 19
Nathalie,Courtois,female,1991-07-24,fr,"5, rue Godard",13142,CharrierVille,France,47.877303,3.462327,+33 4 34 29 38 89
Henri,Ferreira,male,1941-10-20,fr,rue de Dias,26808,Wagner,France,48.315827,0.948785,+33 (0)5 96 60 85 00
Timothée,Dos Santos,male,2000-05-05,fr,avenue de Raymond,06498,Saint Bernadette,France,50.165984,2.187168,05 49 19 51 62
Rémy,Pereira,male,1978-12-30,fr,"232, rue de Raymond",59121,Seguin,France,42.490068,1.772694,0443705676
Paul,Martin,male,1983-03-12,fr,"41, rue Grondin",49564,Delmas,France,45.84746,4.469211,01 69 33 99 58
Marianne,Salmon,female,1977-11-29,fr,"43, rue Lucas",46192,Léger,France,45.655203,-0.689666,+33 2 47 69 33 68
Nathalie,Dupré,female,1997-06-02,fr,"61, chemin Duhamel",11471,VoisinBourg,France,50.363461,1.447508,0180258516
Antoine,Poulain,male,1969-09-19,fr,"81, chemin Vaillant",13257,Bodin,France,48.244784,1.64476,+33 (0)3 52 16 36 56
Valentine,Caron,female,1966-04-14,fr,"76, rue Baudry",18382,Sainte Pauline,France,50.09048,1.778274,+33 (0)2 45 21 31 94
Jeanne,Marin,female,1993-01-18,fr,"9, rue Marguerite Duval",75532,Sainte Michèlenec,France,46.287756,2.898203,04 68 63 78 88
Rémy,Legendre,male,1939-11-14,fr,"4, boulevard Cousin",23728,Salmonboeuf,France,2.931202,-53.178702,+33 (0)8 03 92 51 58
Pierre,Pinto,male,2007-05-04,fr,"736, chemin Louis Barbe",71642,Saint Margot,France,42.616642,2.789541,+33 5 79 28 15 99
René,Mathieu,male,1973-12-29,fr,rue Paul,51168,Rossidan,France,49.53862,-0.401875,+33 (0)3 59 23 34 95
René,Louis,male,1963-06-19,fr,"125, boulevard de Grégoire",88712,Salmon-les-Bains,France,49.595741,1.995471,+33 (0)2 31 50 26 49
Manon,Riou,female,1960-05-30,fr,boulevard de Cohen,35942,Bigot,France,48.556569,5.443278,+33 2 96 39 26 12
Marc,Fischer,male,1970-01-15,fr,"33, avenue de Cordier",78603,Guillot,France,45.945638,-0.86301,05 55 81 89 52
Constance,Colas,female,1949-02-25,fr,"8, chemin Leclerc",22432,Carre,France,48.155924,4.709714,+33 (0)4 27 12 01 26
Sophie,Andre,female,2003-09-20,fr,"8, boulevard de Maréchal",09225,Delannoy,France,47.666637,0.165837,+33 1 53 47 93 99
Agnès,Clément,female,1969-02-04,fr,"3, chemin Hervé",11741,Berger,France,46.694274,3.387883,+33 2 40 10 03 90
Tristan,Leroux,male,2003-12-16,fr,"50, rue Delahaye",54727,Blancharddan,France,46.396345,5.169676,03 21 71 20 86
Gabrielle,Texier,female,1948-02-04,fr,"48, boulevard Dominique Fabre",32388,Sainte AndréVille,France,45.198976,3.502269,03 72 02 10 55
Grégoire,Ribeiro,male,1974-08-28,fr,chemin Michelle Le Roux,07148,Tanguydan,France,45.192293,0.630891,+33 4 78 79 10 75
Renée,Legendre,female,1994-04-13,fr,"45, rue de Guillaume",43478,Saint Odette-la-Forêt,France,49.054261,3.190519,03 65 09 46 56
Joséphine,Maillet,female,1969-03-01,fr,chemin Masse,85360,Lemoineboeuf,France,46.746435,-1.81754,+33 (0)3 61 40 54 26
Joseph,Collin,male,1943-07-24,fr,"955, boulevard de Roy",45357,Jacques,France,48.184058,-3.856322,+33 1 64 61 96 68
Martin,Gros,male,2004-01-17,fr,"92, boulevard de Bousquet",41578,Sainte Claudinenec,France,44.360699,6.795935,+33 4 32 13 49 01
Martine,Bazin,female,2002-05-30,fr,"30, chemin de Gilles",74677,Peron-la-Forêt,France,45.329237,4.260599,05 90 23 98 55
Corinne,Caron,female,1953-12-27,fr,"9, rue Benard",18129,Mauryboeuf,France,4.451862,-53.911546,+33 3 85 71 53 99
Richard,Martinez,male,1974-10-21,fr,"9, boulevard de Morvan",93567,Jacquet-la-Forêt,France,47.29166,3.228456,0182713333
Amélie,Gauthier,female,1943-11-23,fr,"38, chemin de Lenoir",29519,Hebertnec,France,43.733978,3.328264,0180799581
Alexandrie,Vallée,female,2001-03-29,fr,"292, rue Blanchard",20658,Gallet,France,43.791069,-0.151793,01 53 18 89 51
Capucine,Paul,female,1940-10-25,fr,"77, boulevard de Vasseur",40590,Barbe-sur-Brunet,France,47.114689,2.41897,+33 2 49 46 95 11
André,Grégoire,male,1957-09-02,fr,"22, boulevard Margaret Gilbert",26229,Faivre,France,48.327553,1.676829,+33 (0)5 49 36 65 68
Brigitte,Denis,female,1973-04-14,fr,"26, avenue Denis",11843,Poulainboeuf,France,45.930763,-0.01399,01 45 63 10 40
Jérôme,Hubert,male,1949-05-29,fr,"24, boulevard de Pichon",91839,Barondan,France,43.467721,-0.616158,+33 4 34 80 52 56
Alex,Joseph,female,2003-01-05,fr,"37, rue Perrot",18964,Bruneaudan,France,47.178547,2.50802,06 30 62 30 68
Alexandria,Poirier,female,1945-10-10,fr,"34, chemin Lefort",61742,Ledoux,France,44.933452,4.056698,+33 (0)5 58 06 68 16
Laure,Joly,female,1935-09-21,fr,chemin Grégoire Hebert,87896,Simon,France,46.746532,3.071211,+33 5 47 54 17 98
Thibault,Martineau,male,1951-03-18,fr,"9, rue Emmanuel Germain",01176,BouvetBourg,France,45.569124,1.30488,0170649134
Adrien,Arnaud,male,1982-01-19,fr,boulevard Voisin,07617,Saint Georges,France,4.199187,-51.793847,0258556052
Noël,Teixeira,male,1993-07-28,fr,"40, avenue Jacques Simon",41418,Vincent,France,47.726066,-0.078431,+33 3 75 53 18 70
Constance,Blanchet,female,1953-01-25,fr,"25, avenue de Besnard",67743,MilletVille,France,47.849867,4.694801,+33 (0)5 40 33 32 42
Daniel,Léger,male,1991-12-04,fr,"118, chemin Masse",41204,Mahe-sur-Humbert,France,49.802798,4.098676,04 37 33 11 44
Claudine,Millet,female,1970-05-22,fr,avenue Théodore Becker,89615,Perrierboeuf,France,47.22679,1.244654,04 11 94 46 74
Juliette,Thierry,female,1947-01-21,fr,avenue de Rivière,52488,Lefort-sur-Gonzalez,France,3.425365,-53.387742,+33 7 74 23 18 91
Raymond,Marchal,male,1978-12-17,fr,"38, rue Luce Dupont",40872,Guérinboeuf,France,43.354497,4.056588,+33 4 89 85 11 30
Éléonore,Bonnet,female,1996-07-15,fr,"2, rue de Charrier",33364,JacobBourg,France,48.490628,-1.248365,+33 4 38 82 07 55
Gabriel,Lagarde,male,1965-02-25,fr,"92, avenue Olivier Ramos",73291,Valettenec,France,4.143449,-52.025002,01 78 87 14 95
Benjamin,Durand,male,2004-05-07,fr,"99, boulevard de Raymond",52736,Pichon,France,2.353093,-54.234883,+33 (0)4 27 70 23 34
Charles,Pelletier,male,1954-05-25,fr,chemin Texier,31108,Nicolas,France,47.67483,0.295668,05 36 23 74 33
Constance,Robert,female,1951-03-11,fr,"23, boulevard Aubert",71318,Godard,France,48.512365,0.77316,+33 (0)3 84 95 32 53
Eugène,Marion,male,1952-08-31,fr,"20, avenue Augustin Michel",67421,Saint Astrid,France,46.645224,2.045355,+33 3 28 43 36 86
Charles,Hervé,male,1973-04-12,fr,"273, chemin Antoinette Mace",50881,Saint Pierre-la-Forêt,France,43.185128,2.287215,0534271743
Christine,Rémy,female,1971-10-09,fr,"13, avenue Pauline Allard",73174,ÉtienneBourg,France,47.16543,4.984062,0218322875
Geneviève,Germain,female,1944-02-03,fr,"15, chemin de Boucher",40172,Sainte Amélie-les-Bains,France,43.102938,0.044582,0248276336
Pauline,Simon,female,1949-02-05,fr,"717, avenue Camille Dias",59281,Berthelot-sur-Mer,France,48.970853,3.8076,+33 (0)6 38 39 31 38
Matthieu,Vallée,male,1955-03-10,fr,"3, rue Hardy",47914,Saint Guillaume,France,47.310324,5.980602,01 82 19 45 45
Margaux,Chevalier,female,1963-06-21,fr,"83, chemin de Ribeiro",03742,Saint Margaud,France,49.678875,0.160829,01 43 81 43 72
Constance,Allain,female,1996-10-24,fr,"715, boulevard Michèle Leblanc",31462,Maury,France,50.675384,2.020841,0249042727
Agnès,Chrétien,female,2005-08-06,fr,"81, chemin de Bourgeois",95591,Jacquot,France,43.659898,2.75534,+33 (0)6 78 10 17 21
Sébastien,Clément,male,1937-06-22,fr,"15, rue Moreno",63687,Salmon,France,43.26445,-0.705892,0636074945
Sébastien,Brun,male,1992-08-11,fr,"99, boulevard Paul Thierry",97371,Lamyboeuf,France,49.078845,3.137406,0747067702
Aimé,Nicolas,male,1970-05-25,fr,boulevard de Briand,42860,Mercier,France,44.678312,2.977865,+33 (0)1 64 47 47 85
Éric,Didier,male,2006-11-24,fr,"1, rue de Hoarau",21750,Saint Hugues,France,46.20543,4.408553,04 84 62 46 76
Sébastien,Dupré,male,1954-01-03,fr,"28, chemin de Faivre",97172,Marie,France,47.452527,5.410639,+33 2 99 49 57 08
Jules,Dijoux,male,1979-07-07,fr,avenue Hugues Marchand,63911,GosselinVille,France,47.294689,-1.82829,05 54 45 46 10
Théodore,Lévêque,male,1948-10-06,fr,"143, chemin de Grégoire",92537,Sainte Roland,France,48.737314,-1.243042,04 57 40 76 19
Alexandrie,Dupré,female,1946-11-02,fr,"17, chemin Lesage",21194,Rodrigues,France,3.405685,-52.718655,05 08 98 15 02
Roland,Richard,male,1936-08-26,fr,"18, rue Fabre",15670,Pasquier,France,45.84123,6.653587,+33 (0)2 34 99 47 67
Guillaume,Cohen,male,1946-10-07,fr,"36, boulevard de Dumont",88143,Pascal,France,43.95612,1.405849,+33 5 40 90 53 68
Olivier,Lévêque,male,1960-05-27,fr,"5, rue Allard",33616,Gonzalez-la-Forêt,France,44.281542,5.736608,+33 4 79 81 87 57
Bernadette,Baudry,female,1971-01-15,fr,"76, chemin Diallo",38920,Gilbert,France,48.025951,6.671389,+33 (0)5 08 11 55 16
Élodie,Coste,female,1974-03-14,fr,"4, rue Nicole Bruneau",41161,Pons,France,45.722687,4.681962,03 39 11 22 79
Lucas,Adam,male,1977-01-03,fr,"8, rue Emmanuelle Tanguy",88591,Chauvin,France,45.25847,2.296093,03 73 34 74 85
Danielle,Masse,female,1965-09-08,fr,"2, avenue Hernandez",46580,Grenier,France,43.386662,6.136624,+33 (0)3 65 44 41 82
Luc,Maillet,male,1939-04-08,fr,rue Cordier,97462,Lelièvre-les-Bains,France,48.50146,-1.634526,0180608935
Richard,Albert,male,1983-04-12,fr,"96, chemin Gallet",71184,Cohen,France,43.249222,0.145961,0536222068
Paul,Leconte,male,1936-03-25,fr,"224, rue Adrien Weber",31215,Davidboeuf,France,43.415687,1.305519,+33 2 48 32 52 23
Édouard,Prévost,male,1953-12-09,fr,"71, rue Evrard",04394,Pelletier,France,48.744626,5.897585,+33 3 57 45 31 98
Alexandre,Costa,male,1956-03-26,fr,rue Raymond Paul,86313,Chauvin,France,45.299002,1.523187,+33 6 37 24 91 26
Océane,Chauvin,female,1941-08-31,fr,"523, boulevard Grondin",37210,Sainte Adriennec,France,45.739524,2.344242,04 74 72 29 37
Jacqueline,Maurice,female,2001-09-27,fr,"3, rue de Vaillant",16795,Salmonboeuf,France,46.015382,6.501211,+33 3 69 30 69 75
Margaret,Simon,female,1999-09-18,fr,chemin de Bailly,32673,RenaudBourg,France,50.270982,2.744012,0160426148
Patricia,Pereira,female,1986-07-12,fr,"78, chemin Éric Denis",54969,Olivier,France,49.730396,2.758655,0251354213
Noël,Lemoine,male,1943-03-04,fr,"728, rue de Millet",82156,Sainte Monique-sur-Mer,France,45.703975,0.60689,0325062702
Chantal,Bonneau,female,1995-09-23,fr,"91, rue Frédérique Lopes",90732,David-la-Forêt,France,47.066022,5.030497,0415973927
Stéphane,Dupuis,male,1970-07-09,fr,"71, avenue Roland Regnier",23544,Le Goff,France,46.037608,1.920994,05 33 63 06 80
Rémy,Lecomte,male,1969-05-01,fr,"150, rue Pires",23371,Bouvier,France,43.634801,3.600984,+33 3 68 20 00 54
Marine,Briand,female,2006-10-12,fr,"8, boulevard Leduc",28544,Saint MartinVille,France,49.124238,-0.732711,+33 (0)2 44 25 18 61
Juliette,Rossi,female,2005-01-05,fr,"6, avenue Carpentier",60752,Sainte Nicolas,France,48.095788,5.846035,0484103282
André,Verdier,male,1960-01-17,fr,"9, chemin de Chauveau",56473,Chauvin-sur-Imbert,France,47.586657,6.417591,+33 3 88 14 52 71
Marcelle,Joly,female,1946-08-15,fr,"4, rue Sophie Ramos",47739,LaineVille,France,46.95356,4.435722,04 30 54 28 46
Alfred,Henry,male,1984-05-13,fr,"49, rue de De Sousa",90466,Mary-les-Bains,France,2.846383,-53.492755,+33 4 93 27 66 51
Alexandre,Dupuis,male,1979-01-07,fr,"7, rue Chantal Bernier",97252,Saint Jacquelineboeuf,France,2.864268,-53.948156,0546306062
Émilie,Maillard,female,1961-07-03,fr,"59, avenue de Vincent",02962,Fernandes,France,49.837508,4.726655,0145353773
Diane,Delmas,female,1974-12-05,fr,"4, rue Théophile Charrier",44481,Poirier-sur-Mer,France,45.318836,1.193556,+33 4 67 63 58 86
David,Jacques,male,1953-04-04,fr,"73, rue Maillard",01719,Saint JosetteBourg,France,45.897989,1.66258,02 21 85 18 77
Nathalie,Maillet,female,2000-01-12,fr,rue Lebon,60208,Grondin,France,43.397103,4.841416,0355711546
Noémi,Pruvost,female,1996-01-17,fr,"11, rue Charrier",42342,Meyernec,France,44.132407,4.421532,02 21 49 15 69
Éric,Leclerc,male,1958-12-29,fr,"19, rue Klein",39909,Saint Jérôme,France,49.237982,-0.395219,+33 (0)3 73 91 79 63
Élisabeth,Guichard,female,1980-12-16,fr,avenue Richard Dumont,05696,Sainte Gabrielle-la-Forêt,France,2.68567,-54.185084,+33 (0)5 79 27 58 72
Noémi,Gaillard,female,1943-06-22,fr,"23, boulevard Guillet",60140,Guibertdan,France,43.568367,5.38142,+33 2 44 82 52 04
Susan,Gay,female,1992-09-07,fr,"70, avenue Charles Martineau",80780,Saint Geneviève-sur-Mer,France,47.130972,1.23356,03 21 97 07 27
Roger,Charpentier,male,1979-02-06,fr,rue Guyot,04533,Joseph,France,45.950999,2.927093,+33 2 32 14 12 89
Charlotte,Gaillard,female,1938-11-21,fr,boulevard Morel,20982,Pires,France,47.679737,6.814388,+33 3 28 07 42 45
Georges,Meunier,male,1996-02-09,fr,"639, rue de Delorme",94146,Dumont,France,45.72164,5.28688,0369870972
